0,1.9
0.01,1.9
0.02,1.9
0.03,1.9
0.04,1.9
0.05,1.9
0.06,1.9
0.07,1.9
0.08,1.9
0.09,1.9
0.1,1.9
0.11,1.9
0.12,1.9
0.13,1.9
0.14,1.9
0.15,1.9
0.16,1.9
0.17,1.9
0.18,1.9
0.19,1.9
0.2,1.9
0.21,1.9
0.22,1.9
0.23,1.9
0.24,1.9
0.25,1.9
0.26,1.9
0.27,1.9
0.28,1.9
0.29,1.9
0.3,1.9
0.31,1.9
0.32,1.9
0.33,1.9
0.34,1.9
0.35,1.9
0.36,1.9
0.37,1.9
0.38,1.9
0.39,1.9
0.4,1.9
0.41,1.9
0.42,1.9
0.43,1.9
0.44,1.9
0.45,1.9
0.46,1.9
0.47,1.9
0.48,1.9
0.49,1.9
0.5,1.9
0.51,1.90042957264957
0.52,1.90170153846154
0.53,1.90379076923077
0.54,1.90667213675214
0.55,1.91032051282051
0.56,1.91471076923077
0.57,1.91981777777778
0.58,1.92561641025641
0.59,1.93208153846154
0.6,1.93918803418803
0.61,1.94691076923077
0.62,1.95522461538462
0.63,1.96410444444444
0.64,1.97352512820513
0.65,1.98346153846154
0.66,1.99388854700855
0.67,2.00478102564103
0.68,2.01611384615385
0.69,2.02786188034188
0.7,2.04
0.71,2.05554400793651
0.72,2.0772610989011
0.73,2.10475323260073
0.74,2.13762236874237
0.75,2.17547046703297
0.76,2.21789948717949
0.77,2.26451138888889
0.78,2.31490813186813
0.79,2.36869167582418
0.8,2.42546398046398
0.81,2.48482700549451
0.82,2.54638271062271
0.83,2.60973305555556
0.84,2.67448
0.85,2.740225503663
0.86,2.80657152625153
0.87,2.87312002747253
0.88,2.93947296703297
0.89,3.0052323046398
0.9,3.07
0.91,3.14021062271062
0.92,3.22150549450549
0.93,3.3122967032967
0.94,3.41099633699634
0.95,3.51601648351648
0.96,3.62576923076923
0.97,3.73866666666667
0.98,3.85312087912088
0.99,3.96754395604396
1,4.08034798534798
1.01,4.18994505494505
1.02,4.29474725274725
1.03,4.39316666666667
1.04,4.48361538461538
1.05,4.56450549450549
1.06,4.63424908424908
1.07,4.69125824175824
1.08,4.73394505494506
1.09,4.76072161172161
1.1,4.77
1.11,4.76978790032536
1.12,4.76915925255012
1.13,4.76812553354731
1.14,4.76669822018994
1.15,4.76488878935104
1.16,4.76270871790362
1.17,4.76016948272072
1.18,4.75728256067534
1.19,4.75405942864052
1.2,4.75051156348927
1.21,4.74665044209462
1.22,4.74248754132958
1.23,4.73803433806718
1.24,4.73330230918044
1.25,4.72830293154238
1.26,4.72304768202603
1.27,4.7175480375044
1.28,4.71181547485051
1.29,4.70586147093739
1.3,4.69969750263806
1.31,4.69333504682554
1.32,4.68678558037285
1.33,4.68006058015301
1.34,4.67317152303904
1.35,4.66612988590397
1.36,4.65894714562082
1.37,4.65163477906261
1.38,4.64420426310236
1.39,4.63666707461308
1.4,4.62903469046782
1.41,4.62131858753957
1.42,4.61353024270137
1.43,4.60568113282624
1.44,4.5977827347872
1.45,4.58984652545726
1.46,4.58188398170946
1.47,4.57390658041681
1.48,4.56592579845234
1.49,4.55795311268906
1.5,4.55
1.51,4.54172522552534
1.52,4.5327954185817
1.53,4.52323385230675
1.54,4.51306379983814
1.55,4.50230853431355
1.56,4.49099132887064
1.57,4.47913545664707
1.58,4.46676419078052
1.59,4.45390080440863
1.6,4.44056857066909
1.61,4.42679076269955
1.62,4.41259065363767
1.63,4.39799151662114
1.64,4.3830166247876
1.65,4.36768925127473
1.66,4.35203266922018
1.67,4.33607015176163
1.68,4.31982497203674
1.69,4.30332040318318
1.7,4.2865797183386
1.71,4.26962619064068
1.72,4.25248309322708
1.73,4.23517369923546
1.74,4.21772128180349
1.75,4.20014911406884
1.76,4.18248046916917
1.77,4.16473862024214
1.78,4.14694684042542
1.79,4.12912840285667
1.8,4.11130658067357
1.81,4.09350464701377
1.82,4.07574587501494
1.83,4.05805353781475
1.84,4.04045090855085
1.85,4.02296126036092
1.86,4.00560786638262
1.87,3.98841399975362
1.88,3.97140293361158
1.89,3.95459794109416
1.9,3.93802229533903
1.91,3.92169926948385
1.92,3.9056521366663
1.93,3.88990417002403
1.94,3.87447864269471
1.95,3.85939882781601
1.96,3.84468799852559
1.97,3.83036942796111
1.98,3.81646638926024
1.99,3.80300215556065
2,3.79
2.01,3.77730647022901
2.02,3.76474977709924
2.03,3.75232568854962
2.04,3.74002997251908
2.05,3.72785839694657
2.06,3.71580672977099
2.07,3.7038707389313
2.08,3.69204619236641
2.09,3.68032885801527
2.1,3.66871450381679
2.11,3.65719889770992
2.12,3.64577780763359
2.13,3.63444700152672
2.14,3.62320224732824
2.15,3.6120393129771
2.16,3.60095396641221
2.17,3.58994197557252
2.18,3.57899910839695
2.19,3.56812113282443
2.2,3.55730381679389
2.21,3.54654292824427
2.22,3.5358342351145
2.23,3.52517350534351
2.24,3.51455650687023
2.25,3.50397900763359
2.26,3.49343677557252
2.27,3.48292557862595
2.28,3.47244118473282
2.29,3.46197936183206
2.3,3.4515358778626
2.31,3.44110650076336
2.32,3.43068699847328
2.33,3.4202731389313
2.34,3.40986069007634
2.35,3.39944541984733
2.36,3.38902309618321
2.37,3.3785894870229
2.38,3.36814036030534
2.39,3.35767148396947
2.4,3.3471786259542
2.41,3.33665755419847
2.42,3.32610403664122
2.43,3.31551384122137
2.44,3.30488273587786
2.45,3.29420648854962
2.46,3.28348086717557
2.47,3.27270163969466
2.48,3.2618645740458
2.49,3.25096543816794
2.5,3.24
2.51,3.22891539746835
2.52,3.21766849620253
2.53,3.2062696556962
2.54,3.19472923544304
2.55,3.18305759493671
2.56,3.17126509367089
2.57,3.15936209113924
2.58,3.14735894683544
2.59,3.13526602025317
2.6,3.12309367088608
2.61,3.11085225822785
2.62,3.09855214177215
2.63,3.08620368101266
2.64,3.07381723544304
2.65,3.06140316455696
2.66,3.0489718278481
2.67,3.03653358481013
2.68,3.02409879493671
2.69,3.01167781772152
2.7,2.99928101265823
2.71,2.98691873924051
2.72,2.97460135696203
2.73,2.96233922531646
2.74,2.95014270379747
2.75,2.93802215189873
2.76,2.92598792911392
2.77,2.91405039493671
2.78,2.90221990886076
2.79,2.89050683037975
2.8,2.87892151898734
2.81,2.86747433417722
2.82,2.85617563544304
2.83,2.84503578227848
2.84,2.83406513417722
2.85,2.82327405063291
2.86,2.81267289113924
2.87,2.80227201518987
2.88,2.79208178227848
2.89,2.78211255189873
2.9,2.7723746835443
2.91,2.76287853670886
2.92,2.75363447088608
2.93,2.74465284556962
2.94,2.73594402025316
2.95,2.72751835443038
2.96,2.71938620759494
2.97,2.71155793924051
2.98,2.70404390886076
2.99,2.69685447594937
3,2.69
3.01,2.68339296405063
3.02,2.67693577440455
3.03,2.67062367545337
3.04,2.66445191158874
3.05,2.65841572720227
3.06,2.65251036668561
3.07,2.64673107443038
3.08,2.64107309482821
3.09,2.63553167227073
3.1,2.63010205114957
3.11,2.62477947585637
3.12,2.61955919078274
3.13,2.61443644032033
3.14,2.60940646886076
3.15,2.60446452079566
3.16,2.59960584051666
3.17,2.5948256724154
3.18,2.59011926088349
3.19,2.58548185031258
3.2,2.58090868509429
3.21,2.57639500962025
3.22,2.5719360682821
3.23,2.56752710547145
3.24,2.56316336557995
3.25,2.55884009299923
3.26,2.5545525321209
3.27,2.55029592733661
3.28,2.54606552303797
3.29,2.54185656361664
3.3,2.53766429346422
3.31,2.53348395697236
3.32,2.52931079853268
3.33,2.52514006253681
3.34,2.52096699337639
3.35,2.51678683544304
3.36,2.51259483312839
3.37,2.50838623082408
3.38,2.50415627292173
3.39,2.49990020381297
3.4,2.49561326788943
3.41,2.49129070954275
3.42,2.48692777316456
3.43,2.48251970314647
3.44,2.47806174388013
3.45,2.47354913975717
3.46,2.46897713516921
3.47,2.46434097450788
3.48,2.45963590216482
3.49,2.45485716253165
3.5,2.45
3.51,2.445
3.52,2.43980408163265
3.53,2.43442448979592
3.54,2.42887346938776
3.55,2.42316326530612
3.56,2.41730612244898
3.57,2.41131428571429
3.58,2.4052
3.59,2.39897551020408
3.6,2.39265306122449
3.61,2.38624489795918
3.62,2.37976326530612
3.63,2.37322040816327
3.64,2.36662857142857
3.65,2.36
3.66,2.35334693877551
3.67,2.34668163265306
3.68,2.34001632653061
3.69,2.33336326530612
3.7,2.32673469387755
3.71,2.32014285714286
3.72,2.3136
3.73,2.30711836734694
3.74,2.30071020408163
3.75,2.29438775510204
3.76,2.28816326530612
3.77,2.28204897959184
3.78,2.27605714285714
3.79,2.2702
3.8,2.26448979591837
3.81,2.2589387755102
3.82,2.25355918367347
3.83,2.24836326530612
3.84,2.24336326530612
3.85,2.23857142857143
3.86,2.234
3.87,2.2296612244898
3.88,2.22556734693878
3.89,2.2217306122449
3.9,2.21816326530612
3.91,2.21487755102041
3.92,2.21188571428571
3.93,2.2092
3.94,2.20683265306122
3.95,2.20479591836735
3.96,2.20310204081633
3.97,2.20176326530612
3.98,2.20079183673469
3.99,2.2002
4,2.2
4.01,2.2
4.02,2.2
4.03,2.2
4.04,2.2
4.05,2.2
4.06,2.2
4.07,2.2
4.08,2.2
4.09,2.2
4.1,2.2
4.11,2.2
4.12,2.2
4.13,2.2
4.14,2.2
4.15,2.2
4.16,2.2
4.17,2.2
4.18,2.2
4.19,2.2
4.2,2.2
4.21,2.2
4.22,2.2
4.23,2.2
4.24,2.2
4.25,2.2
4.26,2.2
4.27,2.2
4.28,2.2
4.29,2.2
4.3,2.2
4.31,2.2
4.32,2.2
4.33,2.2
4.34,2.2
4.35,2.2
4.36,2.2
4.37,2.2
4.38,2.2
4.39,2.2
4.4,2.2
4.41,2.2
4.42,2.2
4.43,2.2
4.44,2.2
4.45,2.2
4.46,2.2
4.47,2.2
4.48,2.2
4.49,2.2
4.5,2.2
4.51,2.2
4.52,2.2
4.53,2.2
4.54,2.2
4.55,2.2
4.56,2.2
4.57,2.2
4.58,2.2
4.59,2.2
4.6,2.2
4.61,2.2
4.62,2.2
4.63,2.2
4.64,2.2
4.65,2.2
4.66,2.2
4.67,2.2
4.68,2.2
4.69,2.2
4.7,2.2
4.71,2.2
4.72,2.2
4.73,2.2
4.74,2.2
4.75,2.2
4.76,2.2
4.77,2.2
4.78,2.2
4.79,2.2
4.8,2.2
4.81,2.2
4.82,2.2
4.83,2.2
4.84,2.2
4.85,2.2
4.86,2.2
4.87,2.2
4.88,2.2
4.89,2.2
4.9,2.2
4.91,2.2
4.92,2.2
4.93,2.2
4.94,2.2
4.95,2.2
4.96,2.2
4.97,2.2
4.98,2.2
4.99,2.2
5,2.2
